Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
1.867866039,0.04228127,-0.1716226,-0.1100923,-0.488894,0.2434855,0.8390086
1.870377064,-0.01942312,-0.1117045,0.01187601,-0.4850115,0.2395697,0.8423824
1.872887611,0.16569,-0.05178645,-0.04910814,-0.485479,0.2424875,0.8399751
1.875398159,0.1039857,-0.2315406,0.01187601,-0.4879162,0.2424926,0.8346291
1.877908707,0.04228127,-0.1716226,-0.1100923,-0.4850079,0.2380849,0.8331398
1.880419731,0.1039857,-0.1117045,-0.04910814,-0.4859505,0.2454131,0.840483
1.882929325,-0.08112751,-0.1716226,0.01187601,-0.4888999,0.2434971,0.8433813
1.88544035,-0.08112751,-0.1716226,-0.04910814,-0.4918427,0.2415683,0.8414211
1.887950897,0.1039857,-0.2315406,0.01187601,-0.4898784,0.2425211,0.8394864
1.890461445,0.1039857,-0.1716226,-0.1100923,-0.4923416,0.2396213,0.8399483
1.892971992,-0.08112751,-0.1117045,-0.04910814,-0.4844849,0.2449109,0.8390226
1.89548254,0.04228127,-0.1117045,-0.04910814,-0.4810884,0.2395155,0.8336394
1.897993565,0.16569,-0.1716226,-0.04910814,-0.4830291,0.244428,0.8448502
1.900504112,0.04228127,-0.2315406,0.01187601,-0.4849914,0.2424863,0.8409472
1.90301466,0.04228127,-0.05178645,-0.1710764,-0.4855128,0.2361497,0.8360398
1.905524731,0.16569,0.008131608,-0.04910814,-0.4894176,0.2386311,0.8423721
1.908035278,0.2273944,-0.05178645,0.07286017,-0.4894042,0.2405754,0.8414152
1.910545826,0.16569,0.06804967,0.01187601,-0.4884027,0.2439696,0.8394985
1.91305685,0.2273944,-0.1716226,0.01187601,-0.4898533,0.2469055,0.8409775
1.915567398,0.2890988,-0.2315406,-0.04910814,-0.4889033,0.2415334,0.8370502
1.918077946,0.1039857,-0.2315406,-0.1100923,-0.4903693,0.2425288,0.8409436
1.920588493,-0.01942312,-0.2315406,-0.04910814,-0.4908386,0.2449573,0.837561
1.923099041,0.1039857,-0.1716226,-0.04910814,-0.4864267,0.2473626,0.8400118
1.925609112,-0.01942312,-0.1117045,-0.1100923,-0.484005,0.2434468,0.8390118
1.928120136,0.1039857,-0.1117045,-0.04910814,-0.4830313,0.2414766,0.8331673
1.930630684,0.1039857,0.008131608,-0.1100923,-0.4864762,0.2395775,0.8409238
1.933141232,0.04228127,-0.1716226,-0.1710764,-0.4879282,0.2405457,0.8346142
1.935651779,0.04228127,-0.1716226,-0.1710764,-0.4830142,0.2448915,0.8361084
1.938162327,0.1039857,-0.1716226,-0.04910814,-0.4869523,0.241527,0.8404526
1.940673351,0.3508032,-0.05178645,0.07286017,-0.4893839,0.2429987,0.837547
1.943183899,0.2890988,-0.1117045,-0.1100923,-0.4869507,0.2410312,0.8370478
1.945694447,0.1039857,-0.2315406,-0.1100923,-0.4879028,0.2454221,0.8380524
1.948204517,0.04228127,-0.1117045,-0.1100923,-0.483993,0.2444086,0.8346465
1.950715065,-0.01942312,-0.1716226,-0.04910814,-0.4884008,0.2429806,0.8336607
1.953225613,-0.08112751,-0.05178645,-0.1100923,-0.4883814,0.2468835,0.8370916
1.955736637,0.1039857,0.1279677,-0.1100923,-0.4903216,0.2488395,0.8346759
1.958247185,0.1039857,0.1279677,0.01187601,-0.4918474,0.2405922,0.8404419
1.960757732,-0.01942312,-0.1117045,0.01187601,-0.4893895,0.2425172,0.8394867
1.96326828,-0.08112751,-0.2315406,-0.1710764,-0.4859692,0.242494,0.8409466
1.965778828,0.04228127,-0.1117045,-0.1710764,-0.4835408,0.2395504,0.8394681
1.968289852,-0.08112751,-0.2914587,-0.1710764,-0.4845099,0.2405264,0.8375315
1.970799446,0.04228127,-0.2315406,0.01187601,-0.4854797,0.2415037,0.8360808
1.973310471,0.1039857,-0.1716226,0.01187601,-0.4864635,0.2415231,0.8404528
1.975821018,0.1039857,-0.1117045,0.01187601,-0.4864659,0.2400499,0.8355831
1.978331566,-0.01942312,-0.1117045,-0.04910814,-0.4849787,0.2444319,0.8404762
1.980842113,0.1039857,-0.05178645,-0.1710764,-0.4879092,0.2439567,0.8360978
1.983353138,-0.01942312,-0.1117045,-0.1100923,-0.4893639,0.2459152,0.8361118
1.985863686,0.1039857,-0.1117045,-0.04910814,-0.4928102,0.2420485,0.8360797
1.988374233,0.16569,-0.2315406,-0.04910814,-0.4884285,0.2395865,0.8384932
1.990884304,0.1039857,-0.05178645,-0.1710764,-0.4869587,0.2410467,0.8428781
1.993394852,-0.1428319,-0.1117045,-0.1710764,-0.4874193,0.2444434,0.8375595
1.995905399,-0.01942312,-0.2315406,-0.1100923,-0.4884014,0.243967,0.8385268
1.998416424,0.04228127,-0.1716226,-0.1100923,-0.4898761,0.2430091,0.839976
2.000926971,-0.1428319,-0.1716226,-0.1100923,-0.4879469,0.2386117,0.8394578
2.003437519,-0.1428319,-0.1117045,0.01187601,-0.4888852,0.2454389,0.8414528
2.005948067,-0.08112751,-0.1117045,-0.1100923,-0.485956,0.2434532,0.8356096
2.008458614,-0.01942312,-0.1716226,-0.1100923,-0.4869497,0.2415218,0.8385091
2.010969639,-0.2662407,-0.1716226,-0.1710764,-0.4898831,0.241545,0.8385072
2.013479233,-0.1428319,-0.2914587,0.01187601,-0.4898674,0.2439774,0.8380399
2.015990257,-0.08112751,-0.2914587,-0.1710764,-0.4937866,0.2430388,0.8394875
2.018500805,-0.08112751,-0.1117045,-0.1710764,-0.492341,0.23962,0.8394624
2.021011353,-0.01942312,0.06804967,-0.1100923,-0.4874277,0.242982,0.8370624
2.0235219,0.04228127,0.008131608,0.01187601,-0.483512,0.2444203,0.8404771
2.026032925,0.1039857,-0.1716226,-0.1100923,-0.4869233,0.2459037,0.8390285
2.028543472,-0.1428319,-0.2315406,-0.04910814,-0.4927869,0.2459436,0.8365954
2.03105402,0.1039857,-0.05178645,0.07286017,-0.4869658,0.2385975,0.8370291
2.033564568,-0.08112751,-0.2914587,-0.2930447,-0.4874366,0.2425069,0.8414314
2.036074638,-0.1428319,-0.1716226,-0.1100923,-0.4898725,0.2425094,0.8351137
2.038585186,-0.08112751,-0.1716226,-0.04910814,-0.4845216,0.2390714,0.8394638
2.04109621,-0.01942312,-0.1716226,0.07286017,-0.4884451,0.2376486,0.8418793
2.043606758,-0.01942312,-0.1716226,0.01187601,-0.488894,0.2434855,0.8390086
2.046117306,-0.2045363,-0.2914587,-0.2320606,-0.4903354,0.2464032,0.8336856
2.048627853,-0.08112751,-0.2315406,-0.1710764,-0.4878939,0.2458972,0.8336834
2.051138401,-0.08112751,-0.2914587,0.01187601,-0.4854587,0.2449108,0.8361069
2.053649426,-0.2045363,-0.4112948,-0.1100923,-0.4893991,0.2420434,0.8443415
2.056159019,-0.1428319,-0.05178645,-0.1710764,-0.4898677,0.2444706,0.840473
2.058670044,-0.2045363,-0.1716226,-0.1710764,-0.4903677,0.2430182,0.8419191
2.061180592,-0.2662407,-0.2914587,-0.3540289,-0.4884177,0.2425211,0.84386
2.063691139,-0.08112751,-0.1716226,-0.2320606,-0.4849921,0.2424875,0.841433
2.066201687,-0.01942312,-0.1716226,-0.2930447,-0.4830202,0.243918,0.836101
2.068712711,-0.1428319,-0.1117045,-0.04910814,-0.4884281,0.2400784,0.8404404
2.071223259,-0.1428319,-0.1716226,-0.1100923,-0.4849878,0.2429717,0.840465
2.073733807,-0.1428319,-0.1117045,-0.1100923,-0.4854523,0.2463762,0.8380615
2.076244354,-0.2045363,-0.1716226,-0.3540289,-0.4864468,0.243461,0.8370667
2.078754425,-0.3279451,-0.2315406,-0.1100923,-0.4864648,0.2415257,0.8414246
2.081264973,-0.2045363,-0.1716226,-0.1710764,-0.4874576,0.2390998,0.8414053
2.08377552,-0.1428319,-0.1716226,-0.2320606,-0.4879402,0.2395839,0.8389794
2.086286545,-0.2045363,-0.05178645,-0.2320606,-0.4893909,0.2425198,0.8404584
2.088797092,-0.2045363,-0.2315406,-0.04910814,-0.4903319,0.248367,0.8400167
2.09130764,-0.1428319,-0.1716226,-0.04910814,-0.4908134,0.2503269,0.8434322
2.093818188,-0.2045363,-0.05178645,0.01187601,-0.4859167,0.2517509,0.8444183
2.096329212,-0.1428319,-0.1117045,-0.04910814,-0.4835228,0.2424708,0.8394905
2.09883976,-0.08112751,-0.2315406,-0.1710764,-0.486958,0.2410454,0.8423923
2.101349831,-0.3279451,-0.05178645,-0.2320606,-0.4913258,0.2454505,0.8385361
2.103860378,-0.3279451,0.008131608,-0.2320606,-0.4898757,0.243501,0.8419231
2.106370926,-0.2662407,-0.2315406,-0.1100923,-0.4854914,0.2400487,0.838013
2.108881474,-0.2662407,-0.3513767,-0.04910814,-0.4869678,0.2386014,0.8384867
2.111392498,-0.1428319,-0.05178645,-0.1100923,-0.4884047,0.2439735,0.8409561
2.113903046,-0.2045363,-0.1117045,0.07286017,-0.4893788,0.2444667,0.8404733
2.116413593,-0.3279451,-0.1117045,-0.04910814,-0.4869463,0.2425004,0.84046
2.118924141,-0.3279451,-0.1716226,-0.1100923,-0.4839809,0.2473406,0.8390416
2.121434689,-0.2045363,-0.2914587,-0.1100923,-0.4874213,0.2444473,0.839017
2.123944759,-0.2045363,0.008131608,-0.1710764,-0.4879382,0.2405651,0.841902
2.126455307,-0.2662407,-0.1117045,-0.1100923,-0.4893894,0.2435023,0.8438668
2.128966332,-0.3279451,-0.1716226,-0.1100923,-0.4913304,0.2454595,0.8419371
2.131476879,-0.2662407,0.06804967,-0.1100923,-0.4874276,0.2439671,0.8414426
2.133987427,-0.1428319,0.06804967,-0.1100923,-0.4879325,0.2410467,0.8399623
2.136497974,-0.1428319,-0.1117045,-0.04910814,-0.4864862,0.2376267,0.8394513
2.139008999,-0.1428319,-0.05178645,-0.1710764,-0.4869427,0.2429859,0.8399779
2.141519547,-0.2045363,-0.2315406,-0.1100923,-0.4879361,0.2415464,0.8448246
2.144029617,-0.2662407,0.008131608,-0.1710764,-0.4835208,0.2424669,0.8380329
2.146540165,-0.1428319,-0.05178645,-0.04910814,-0.4845003,0.2419853,0.8370568
2.149050713,-0.3896495,-0.05178645,-0.1710764,-0.4884098,0.2425056,0.8380297
2.15156126,-0.3279451,0.008131608,-0.1710764,-0.4854797,0.2424888,0.840461
2.154071808,-0.2045363,0.06804967,-0.2320606,-0.490869,0.2395981,0.8355765
2.156582832,-0.08112751,0.008131608,-0.1710764,-0.490403,0.2371761,0.8413885
2.15909338,-0.2045363,-0.05178645,-0.04910814,-0.4835432,0.2390623,0.8389786
2.161603928,-0.2045363,-0.05178645,-0.1100923,-0.4850256,0.2356565,0.8350647
2.164114475,-0.1428319,-0.1117045,-0.1100923,-0.4918264,0.2430142,0.8360878
2.166624546,-0.1428319,-0.2315406,-0.1100923,-0.4898717,0.2434932,0.839008
2.169135094,-0.08112751,-0.1117045,-0.1100923,-0.4849838,0.2429639,0.8375499
2.171646118,-0.08112751,-0.1117045,-0.1710764,-0.4864669,0.2405444,0.838502
2.179177761,-0.08112751,0.06804967,-0.2320606,-0.4918027,0.2474012,0.8385507
2.181688786,-0.01942312,0.008131608,-0.1710764,-0.4888892,0.2454467,0.844368
2.184199333,-0.08112751,-0.1117045,-0.2320606,-0.4874199,0.2444447,0.8380453
2.186709404,-0.1428319,-0.1117045,0.01187601,-0.4874133,0.2444318,0.8331867
2.189219952,-0.08112751,-0.05178645,0.01187601,-0.4898864,0.2415515,0.8409365
2.191730499,-0.01942312,0.06804967,-0.1100923,-0.4903473,0.2454414,0.8380508
2.194241047,-0.2045363,-0.1117045,-0.1710764,-0.4864258,0.2468681,0.8370928
2.196751595,-0.2662407,-0.2315406,-0.04910814,-0.485483,0.2424953,0.8428903
2.199262619,0.04228127,-0.1117045,-0.04910814,-0.4883957,0.2454337,0.8409673
2.201773167,-0.01942312,-0.1716226,-0.1100923,-0.4874423,0.2420254,0.8433711
2.204283714,-0.08112751,-0.1716226,-0.1100923,-0.4889055,0.2430156,0.845321
2.206794262,-0.01942312,-0.1716226,-0.1100923,-0.4894359,0.2352188,0.8404025
2.209304333,-0.08112751,-0.05178645,-0.1710764,-0.4864421,0.2454221,0.8424261
2.21181488,-0.01942312,-0.2315406,-0.1710764,-0.4888863,0.2439632,0.8356113
2.214325905,-0.08112751,-0.2914587,-0.1100923,-0.4898867,0.2420447,0.8433695
2.216836453,-0.08112751,-0.2315406,-0.1710764,-0.4849787,0.245417,0.8448563
2.219347,-0.1428319,-0.2315406,-0.04910814,-0.4864722,0.2395697,0.8380086
2.221857548,-0.01942312,-0.1117045,0.01187601,-0.4908472,0.243989,0.8394969
2.224368095,-0.01942312,-0.1716226,-0.04910814,-0.4908432,0.2449663,0.840962
2.22687912,-0.2045363,-0.4112948,-0.04910814,-0.4864555,0.2424927,0.8390027
2.229389668,-0.1428319,-0.2914587,-0.1710764,-0.4884268,0.2390907,0.8350886
2.231899738,0.04228127,-0.2315406,-0.1100923,-0.4908596,0.2415502,0.8375348
2.234410286,0.04228127,-0.2315406,-0.04910814,-0.4878978,0.2459049,0.8365986
2.236920834,-0.08112751,-0.2914587,-0.1100923,-0.4844863,0.2439283,0.8356142
2.239431381,-0.01942312,-0.2315406,-0.1710764,-0.486937,0.2434674,0.8380381
2.241942406,-0.08112751,-0.2315406,-0.1710764,-0.4898703,0.2444758,0.8424165
2.244452953,-0.01942312,-0.2914587,-0.1100923,-0.4923102,0.2454712,0.843394
2.246963501,-0.1428319,-0.2315406,-0.1100923,-0.4898788,0.2420291,0.8375392
2.249474049,-0.08112751,-0.1117045,-0.1100923,-0.4879352,0.2410519,0.8419057
2.251984119,-0.1428319,-0.3513767,-0.2320606,-0.4933097,0.2410879,0.8394729
2.254494667,-0.01942312,-0.1716226,-0.1710764,-0.485993,0.2381069,0.8384837
2.257005692,-0.08112751,-0.1716226,-0.1100923,-0.4850025,0.2400448,0.8380134
2.259516239,-0.01942312,-0.4112948,-0.04910814,-0.4908873,0.238156,0.8423674
2.262026787,-0.01942312,-0.2914587,0.2558126,-0.4839904,0.2444034,0.8327031
2.264537335,-0.1428319,-0.2315406,-0.1710764,-0.4815534,0.2448915,0.8404821
2.267047882,-0.01942312,-0.3513767,-0.1710764,-0.4903783,0.2410686,0.8409325
2.269558907,-0.01942312,-0.2315406,-0.1100923,-0.4903811,0.2391036,0.8341156
2.272069454,-0.08112751,-0.3513767,0.01187601,-0.4889223,0.2391075,0.8399468
2.274579525,-0.01942312,-0.2914587,-0.2930447,-0.4898961,0.2400926,0.8414112
2.277090073,0.04228127,-0.05178645,-0.04910814,-0.4864738,0.2400655,0.8414134
2.27960062,-0.08112751,-0.2914587,-0.1710764,-0.4859993,0.2366416,0.836529
2.282111168,-0.1428319,-0.1716226,-0.1710764,-0.4869356,0.2444499,0.8414466
2.284622192,-0.01942312,-0.2914587,-0.1100923,-0.4864257,0.2478532,0.841473
2.28713274,0.1039857,-0.3513767,-0.04910814,-0.4859479,0.2454079,0.8385396
2.289643288,-0.08112751,-0.1716226,0.01187601,-0.4849885,0.2419879,0.8365707
2.292153835,0.1039857,-0.2315406,0.01187601,-0.4879061,0.2454286,0.8404817
2.294664383,-0.2045363,-0.1716226,-0.04910814,-0.4869427,0.2429859,0.8399779
2.297174454,-0.1428319,-0.1716226,-0.1710764,-0.4893866,0.2420188,0.8351102
2.299685478,-0.1428319,-0.2315406,0.07286017,-0.4913519,0.2405754,0.8355836
2.302196026,-0.01942312,-0.3513767,0.01187601,-0.4908422,0.2444718,0.838043
2.304706574,-0.01942312,-0.2315406,-0.04910814,-0.4859679,0.2424914,0.8399748
2.307217121,-0.2045363,-0.3513767,-0.1710764,-0.4835178,0.2429536,0.8380367
2.309727669,-0.08112751,-0.2315406,-0.1100923,-0.4830258,0.2434364,0.8380407
2.312238693,-0.2045363,-0.2315406,-0.1100923,-0.4859639,0.2424836,0.8370596
2.314749241,-0.2045363,-0.05178645,0.01187601,-0.4903724,0.241057,0.8365597
2.317259789,-0.08112751,0.008131608,-0.2320606,-0.4913455,0.2420408,0.8375382
2.319769859,-0.1428319,-0.3513767,-0.1710764,-0.4884121,0.2420175,0.8375401
2.322280407,-0.2045363,-0.2914587,-0.04910814,-0.4894049,0.2405767,0.8419011
2.324790955,-0.3279451,-0.1117045,-0.1100923,-0.4879359,0.240068,0.8380114
2.327301979,-0.1428319,-0.3513767,0.07286017,-0.4874181,0.2434557,0.8322076
2.329812527,-0.08112751,-0.4112948,-0.04910814,-0.4849845,0.2429652,0.8380357
2.332323074,0.1039857,-0.2914587,-0.1100923,-0.4864481,0.2444487,0.8424187
2.334833622,-0.1428319,-0.2315406,-0.04910814,-0.4879235,0.2425069,0.8399735
2.33734417,-0.3279451,-0.1117045,0.01187601,-0.4859712,0.2424979,0.8424041
2.33985424,-0.08112751,-0.2315406,-0.04910814,-0.4888973,0.2425069,0.8370577
2.342365265,-0.08112751,-0.05178645,-0.1710764,-0.4928176,0.2410776,0.8370439
2.347386837,-0.1428319,-0.4712129,-0.1100923,-0.4884115,0.2420163,0.8370543
2.349896908,-0.2045363,-0.1716226,-0.1710764,-0.4889153,0.2405716,0.8414155
2.352407456,-0.1428319,-0.2315406,-0.2320606,-0.4884155,0.2410389,0.8355893
2.35491848,-0.01942312,-0.3513767,-0.1710764,-0.488912,0.2405651,0.8389862
2.357429028,-0.08112751,-0.2315406,-0.2320606,-0.4850161,0.2385937,0.8414032
2.359939575,-0.01942312,-0.2315406,-0.2930447,-0.4884031,0.2434777,0.8375514
2.362449646,-0.1428319,-0.1117045,0.01187601,-0.4869186,0.2468797,0.8400077
2.364960194,-0.1428319,-0.1117045,-0.1100923,-0.4874426,0.2415334,0.8414239
2.367470741,-0.08112751,-0.1117045,-0.1100923,-0.4908642,0.2415592,0.8409359
2.369981766,-0.08112751,-0.2914587,-0.2320606,-0.4864545,0.2429833,0.8404641
2.372492313,-0.01942312,-0.1117045,-0.1100923,-0.484977,0.2449212,0.8414516
2.375002861,-0.2045363,0.008131608,-0.04910814,-0.4898667,0.2439761,0.8375541
2.377513409,-0.1428319,-0.1117045,-0.1100923,-0.4903691,0.2410505,0.8341305
2.380023956,0.04228127,-0.1716226,-0.1710764,-0.4864539,0.2419969,0.8355981
2.380023956,0.04228127,-0.1716226,-0.1710764,-0.4864539,0.2419969,0.8355981
2.382534981,-0.01942312,-0.1716226,-0.1100923,-0.4830145,0.2453847,0.8385415
2.385044575,-0.08112751,-0.1716226,-0.04910814,-0.4849681,0.2453963,0.8370826
2.387555599,-0.2045363,-0.3513767,-0.2320606,-0.4854777,0.2424849,0.8390034
2.392576695,-0.1428319,-0.05178645,-0.1100923,-0.4899064,0.238635,0.8423717
2.392576695,-0.1428319,-0.05178645,-0.1100923,-0.4899064,0.238635,0.8423717
2.395087242,-0.08112751,-0.1117045,-0.1710764,-0.4893538,0.247866,0.8375843
2.397598267,-0.1428319,-0.2914587,-0.2930447,-0.4869227,0.2459024,0.8385427
2.400108814,-0.2045363,-0.2315406,-0.1100923,-0.4844839,0.2444164,0.8361038
2.402619362,-0.2045363,-0.2315406,-0.1100923,-0.4854885,0.2395503,0.8336366
2.405129433,-0.2662407,-0.3513767,-0.04910814,-0.4879081,0.2454325,0.8419393
2.40763998,-0.3896495,-0.2914587,-0.1100923,-0.4864361,0.2454105,0.8380533
2.410150528,-0.2045363,-0.1117045,-0.04910814,-0.4854517,0.2463749,0.8375756
2.412661553,-0.08112751,-0.1716226,-0.1710764,-0.4883873,0.2468952,0.8414643
2.4151721,-0.2045363,-0.1716226,-0.1710764,-0.4893779,0.2429871,0.8331743
2.417682648,-0.2045363,-0.1117045,0.01187601,-0.4898618,0.2444589,0.8361003
2.420193195,-0.08112751,-0.3513767,-0.1710764,-0.4879178,0.2429884,0.8380338
2.422703743,-0.1428319,-0.1716226,-0.1100923,-0.4844793,0.2444073,0.8327028
2.425214768,-0.08112751,0.008131608,-0.1100923,-0.4874146,0.2454195,0.8385386
2.427725315,-0.2045363,-0.1716226,-0.04910814,-0.4898854,0.2420421,0.8423978
2.430235386,-0.08112751,-0.4112948,0.07286017,-0.4859769,0.2410312,0.8399636
2.432745934,-0.1428319,-0.3513767,-0.04910814,-0.4884084,0.2434881,0.8414382
2.435256481,-0.1428319,-0.2315406,-0.1100923,-0.4888926,0.244468,0.8424171
2.437767029,-0.1428319,-0.2315406,-0.1100923,-0.4894169,0.2376447,0.837506
2.440278053,-0.1428319,-0.2315406,-0.1710764,-0.4850075,0.239562,0.8394672
2.442788601,-0.08112751,-0.1117045,-0.1100923,-0.4859676,0.2419982,0.8375418
2.445299149,-0.1428319,-0.1716226,-0.04910814,-0.485976,0.2405367,0.8370447
2.447809696,-0.2045363,-0.1716226,-0.1100923,-0.4825393,0.2429446,0.8375515
2.450319767,-0.01942312,-0.05178645,-0.1710764,-0.4859926,0.2385989,0.8404308
2.452830315,-0.08112751,-0.1117045,0.01187601,-0.4855008,0.2380966,0.8360547
2.455340862,-0.1428319,0.1878858,-0.2320606,-0.4849945,0.2410144,0.8365632
2.457851887,-0.08112751,-0.05178645,-0.1100923,-0.4898607,0.2449495,0.8375615
2.460362434,-0.1428319,-0.1716226,-0.1100923,-0.4923283,0.2415657,0.8389915
2.462872982,-0.08112751,-0.2914587,-0.1100923,-0.488904,0.2415347,0.8375361
2.46538353,-0.01942312,-0.2914587,-0.1710764,-0.4864539,0.2419969,0.8355981
2.467894554,0.1039857,-0.2914587,-0.1710764,-0.4889053,0.2425224,0.842888
2.470405102,0.1039857,-0.1716226,-0.1100923,-0.488387,0.246402,0.8390313
2.472915172,0.16569,-0.2914587,-0.1710764,-0.4884026,0.2449548,0.8438786
2.47542572,0.2273944,-0.2914587,-0.2320606,-0.4854611,0.2444228,0.8356173
2.477936268,-0.1428319,-0.1716226,-0.1100923,-0.4898798,0.2415385,0.8360779
2.480446815,-0.08112751,-0.05178645,0.1338443,-0.488897,0.2429988,0.8390049
2.48295784,-0.01942312,-0.05178645,-0.1710764,-0.4908576,0.2415463,0.8360773
2.485468387,-0.08112751,0.008131608,-0.1710764,-0.4889073,0.2415412,0.8399654
2.487978935,-0.01942312,-0.1117045,-0.1710764,-0.4874246,0.2434687,0.8370661
2.490489483,-0.01942312,-0.2914587,-0.1100923,-0.4829925,0.2482973,0.8356487
2.492999554,0.04228127,-0.1716226,-0.04910814,-0.4864325,0.2458959,0.8375713
2.495510101,0.04228127,-0.05178645,-0.1100923,-0.4839996,0.2444215,0.8395051
2.498020649,0.04228127,-0.1117045,-0.1710764,-0.482547,0.2424669,0.8409488
2.500531673,-0.01942312,-0.2315406,-0.1710764,-0.4884387,0.239114,0.8438339
2.503042221,-0.08112751,-0.05178645,-0.1100923,-0.4884528,0.2361858,0.8408965
2.505552769,0.04228127,-0.1716226,-0.04910814,-0.4893979,0.2410557,0.8389896
2.508063316,0.04228127,-0.2315406,-0.1100923,-0.4854613,0.244916,0.8380503
2.510574341,-0.08112751,-0.1117045,-0.1100923,-0.4854831,0.2415102,0.8385101
2.513084888,0.04228127,-0.1716226,0.01187601,-0.4879158,0.2439697,0.8409564
2.515595436,0.04228127,-0.1716226,-0.04910814,-0.4888926,0.2434829,0.8380368
2.518105507,-0.08112751,-0.2315406,-0.1100923,-0.4874363,0.2420137,0.8389984
2.520616054,-0.08112751,-0.1716226,0.01187601,-0.4874327,0.2424991,0.8385162
2.523126602,-0.08112751,0.008131608,-0.04910814,-0.4844978,0.2434584,0.8419266
2.525637627,0.04228127,-0.2315406,-0.04910814,-0.4884365,0.2386169,0.8399433
2.528148174,-0.08112751,-0.1716226,0.07286017,-0.4908692,0.2410764,0.8423897
2.530658722,-0.2045363,-0.05178645,0.01187601,-0.4864314,0.2473716,0.8434128
2.533169269,-0.01942312,-0.1716226,0.01187601,-0.4869674,0.2390933,0.8404339
2.535679817,0.04228127,-0.2315406,-0.04910814,-0.4874406,0.2415296,0.8399664
2.538189888,0.16569,-0.1716226,0.01187601,-0.4874407,0.2405444,0.8355862
2.540700436,0.16569,-0.2315406,0.01187601,-0.4859719,0.2415141,0.8385097
2.54321146,-0.3279451,-0.1716226,-0.04910814,-0.4874453,0.2405535,0.8389872
2.545722008,-0.01942312,-0.2315406,0.07286017,-0.4845003,0.2419853,0.8370568
2.548232555,0.04228127,-0.1117045,0.07286017,-0.4884013,0.2449522,0.842907
2.550743103,-0.08112751,-0.1716226,0.01187601,-0.4893592,0.2468913,0.8370909
2.553254127,0.04228127,-0.2914587,0.01187601,-0.4888826,0.2444486,0.8351293
2.555764675,-0.01942312,-0.2315406,0.01187601,-0.486447,0.2449393,0.8438799
2.558275223,0.04228127,-0.1716226,-0.04910814,-0.4864548,0.2424914,0.8385169
2.560785293,0.16569,-0.2315406,-0.1100923,-0.4864592,0.2420072,0.8394849
2.563295841,0.16569,-0.1716226,0.01187601,-0.4879465,0.2391037,0.841405
2.565806389,0.1039857,-0.1716226,0.07286017,-0.4913355,0.2430065,0.8346305
2.568316936,-0.01942312,-0.1716226,0.01187601,-0.49037,0.241545,0.8370492
2.570827961,-0.08112751,-0.2315406,-0.04910814,-0.4893903,0.2415334,0.8355924
2.573338509,-0.01942312,-0.2914587,-0.04910814,-0.4913478,0.2425379,0.8414289
2.575849056,0.1039857,-0.2914587,0.01187601,-0.4893959,0.2410518,0.837532
2.578359604,0.1039857,-0.3513767,0.01187601,-0.4830332,0.2424656,0.839005
2.580870628,0.1039857,-0.05178645,0.01187601,-0.4835182,0.2424617,0.8360895
2.583380222,-0.01942312,0.06804967,0.07286017,-0.4864663,0.239558,0.8336359
2.585891247,-0.08112751,-0.1117045,-0.04910814,-0.4854716,0.2444435,0.843391
2.588401794,-0.01942312,-0.1117045,-0.1710764,-0.4859815,0.2410403,0.8433646
2.590912342,0.04228127,-0.1117045,-0.1710764,-0.4893995,0.2415515,0.8423944
2.59342289,-0.01942312,-0.2914587,-0.1100923,-0.4869193,0.246881,0.8404936
2.595933914,0.1039857,-0.1716226,-0.04910814,-0.4879228,0.2425056,0.8394876
2.598444462,0.04228127,-0.1716226,0.07286017,-0.4893712,0.2449444,0.837076
2.600955009,0.16569,-0.3513767,0.07286017,-0.4874213,0.2434622,0.8346369
2.603465557,0.04228127,-0.2315406,0.07286017,-0.4893611,0.2478803,0.8429287
2.605975628,-0.01942312,-0.05178645,-0.1710764,-0.4884157,0.2415321,0.8380223
2.608486175,-0.01942312,-0.05178645,-0.1710764,-0.4898653,0.2449586,0.8409626
2.610996723,-0.01942312,-0.2315406,-0.1100923,-0.4864371,0.245905,0.8409723
2.613507748,-0.08112751,-0.2315406,0.01187601,-0.487459,0.2391024,0.8423771
2.616018295,-0.01942312,-0.1716226,0.07286017,-0.4864699,0.2400577,0.8384982
2.618528843,0.04228127,-0.3513767,0.01187601,-0.4844775,0.2458817,0.8380584
2.62103939,0.1039857,-0.3513767,-0.1100923,-0.4859636,0.2419904,0.8346266
2.623550415,0.04228127,-0.1716226,-0.04910814,-0.4869391,0.2424862,0.8351156
2.626060009,0.1039857,-0.2914587,-0.2320606,-0.4849988,0.2405302,0.8375312
2.628571033,-0.01942312,-0.1716226,-0.1100923,-0.4908549,0.2435113,0.8428942
2.631081581,-0.08112751,-0.1716226,-0.04910814,-0.489875,0.2444848,0.8458174
2.633592129,-0.01942312,-0.2315406,0.01187601,-0.4849871,0.2429704,0.8399792
2.636102676,0.04228127,-0.3513767,-0.1100923,-0.4898607,0.2449495,0.8375615
2.638613224,-0.2045363,-0.4112948,-0.1100923,-0.4884121,0.2420175,0.8375401
2.641124248,-0.1428319,-0.2315406,-0.04910814,-0.4898724,0.2434945,0.8394938
2.643634796,-0.01942312,-0.1117045,-0.1710764,-0.4878989,0.2454143,0.8351373
